mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5787828922271728,0.04715634701945982,0.012882137298583984,0.004817401765276977,0.01,{'C': 0.01},0.9530921820303384,0.9533302063789869,0.9578885630498534,0.9515656151049607,0.9570840681951793,0.9545921269518637,0.0024526848296334354,4
1.2475387573242187,0.5764235603581457,0.011727476119995117,0.004963748580782253,0.1,{'C': 0.1},0.97632015155103,0.9760514714643155,0.9771646051379639,0.9719714964370546,0.9778201764846172,0.9758655802149961,0.0020451401640695596,3
1.4102313041687011,0.08521602475274896,0.009508752822875976,0.0006698773055942152,1.0,{'C': 1},0.9883968742600048,0.9906342620035566,0.9913435313648761,0.986032196969697,0.9888387556399905,0.9890491240476251,0.0018627131245957768,2
2.6108748435974123,0.7377489577016625,0.013365983963012695,0.004610839293531336,10.0,{'C': 10},0.9930218805440568,0.9950272318257163,0.995264030310206,0.9921985815602837,0.994910640312463,0.9940844729105451,0.0012368016275483508,1
